SPUD_DATE,API,OGO_NUM,OPERATOR,REGION,COUNTY,MUNICIPALITY,FARM_NAME,WELL_CODE_DESC,WELL_STATUS,LATITUDE,LONGITUDE,CONFIGURATION,UNCONVENTIONAL
1/3/2013,081-21072,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD B 2623,GAS,Active,41.3258,-77.375655,Horizontal Well,Yes
1/3/2013,081-21073,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD B 2624,GAS,Active,41.325827,-77.375694,Horizontal Well,Yes
1/3/2013,081-21074,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD B 2625,GAS,Active,41.325855,-77.375733,Horizontal Well,Yes
1/3/2013,081-21075,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD B 2626,GAS,Active,41.325886,-77.375772,Horizontal Well,Yes
1/3/2013,081-21076,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD B 2627,GAS,Active,41.325913,-77.375811,Horizontal Well,Yes
1/3/2013,081-21077,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD B 2628,GAS,Active,41.325941,-77.37585,Vertical Well,Yes
1/3/2013,081-21078,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD B 2629,GAS,Active,41.325972,-77.375888,Horizontal Well,Yes
1/3/2013,081-21079,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD B 2630,GAS,Active,41.326,-77.375927,Horizontal Well,Yes
1/3/2013,081-20993,OGO-15547,SENECA RESOURCES CORP,EP DOGO NCDO Dstr Off,Lycoming,Lewis Twp,DCNR 100 50H 51099,GAS,Active,41.429861,-77.058183,Horizontal Well,Yes
1/3/2013,131-20254,OGO-66935,CITRUS ENERGY CORP,EP DOGO NCDO Dstr Off,Wyoming,Washington Twp,NARDINI UNIT P&G 5 NARDINI 1H,GAS,Active,41.571793,-76.01882,Horizontal Well,Yes
1/3/2013,131-20253,OGO-66935,CITRUS ENERGY CORP,EP DOGO NCDO Dstr Off,Wyoming,Washington Twp,PREVOST UNIT P&G 5 PREVOST 1H,GAS,Active,41.571835,-76.018818,Horizontal Well,Yes
1/4/2013,059-26084,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Greene,Center Twp,I PIERCE 591982,GAS,Active,39.910386,-80.278894,Horizontal Well,Yes
1/4/2013,059-26083,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Greene,Center Twp,I PIERCE 591981,GAS,Active,39.910402,-80.278944,Horizontal Well,Yes
1/4/2013,081-20994,OGO-15547,SENECA RESOURCES CORP,EP DOGO NCDO Dstr Off,Lycoming,Lewis Twp,DCNR 100 51H 51100,GAS,Active,41.429808,-77.0582,Horizontal Well,Yes
1/4/2013,115-21115,OGO-10897,CABOT OIL & GAS CORP,EP DOGO NCDO Dstr Off,Susquehanna,Lenox Twp,W ZICK 3,GAS,Active,41.682425,-75.728372,Horizontal Well,Yes
1/5/2013,015-21516,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Warren Twp,YOUNG 05 080 03 R,GAS,Active,41.934227,-76.194975,Horizontal Well,Yes
1/5/2013,115-21059,OGO-39155,WPX ENERGY APPALACHIA LLC,EP DOGO NCDO Dstr Off,Susquehanna,Silver Lake Twp,MCNAMARA 36 7H,GAS,Active,41.972005,-75.95238,Horizontal Well,Yes
1/5/2013,115-21060,OGO-39155,WPX ENERGY APPALACHIA LLC,EP DOGO NCDO Dstr Off,Susquehanna,Silver Lake Twp,MCNAMARA 39 9H,GAS,Active,41.972019,-75.952361,Horizontal Well,Yes
1/6/2013,081-20836,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO NCDO Dstr Off,Lycoming,Cogan House Twp,CORNHILL C UNIT 5H,GAS,Active,41.381083,-77.168311,Horizontal Well,Yes
1/6/2013,081-21095,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Cogan House Twp,TERRY D LITZELMAN A 1GH,GAS,Active,41.400852,-77.167877,Horizontal Well,Yes
1/6/2013,081-20995,OGO-15547,SENECA RESOURCES CORP,EP DOGO NCDO Dstr Off,Lycoming,Lewis Twp,DCNR 100 52H 51101,GAS,Active,41.429752,-77.058216,Horizontal Well,Yes
1/7/2013,059-26086,OGO-39227,ALPHA SHALE RES LP,EP DOGO SWDO Dstr Off,Greene,Center Twp,THUNDER 2 8H,GAS,Active,39.818936,-80.287661,Horizontal Well,Yes
1/7/2013,059-26087,OGO-39227,ALPHA SHALE RES LP,EP DOGO SWDO Dstr Off,Greene,Center Twp,THUNDER 2 10H,GAS,Active,39.818963,-80.287722,Horizontal Well,Yes
1/7/2013,081-21096,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Cogan House Twp,TERRY D LITZELMAN A 2GH,GAS,Active,41.400877,-77.167922,Horizontal Well,Yes
1/7/2013,113-20174,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Sullivan,Cherry Twp,CHERRYMILLS SE SUL 1H,GAS,Active,41.5221,-76.445336,Horizontal Well,Yes
1/7/2013,113-20175,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Sullivan,Cherry Twp,CHERRYMILLS NE SUL 1H,GAS,Active,41.522177,-76.445302,Horizontal Well,Yes
1/8/2013,019-21986,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Summit Twp,KOZIK BROTHERS UNIT 1H,GAS,Active,40.843111,-79.831383,Horizontal Well,Yes
1/8/2013,115-21054,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Susquehanna,New Milford Twp,WOOSMAN 6H,GAS,Active,41.865852,-75.682077,Vertical Well,Yes
1/9/2013,081-21097,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Cogan House Twp,TERRY D LITZELMAN A 3GH,GAS,Active,41.400902,-77.167966,Horizontal Well,Yes
1/9/2013,015-22264,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Wilmot Twp,CDJ BRA 5H,GAS,Active,41.562327,-76.254086,Horizontal Well,Yes
1/9/2013,131-20237,OGO-66935,CITRUS ENERGY CORP,EP DOGO NCDO Dstr Off,Wyoming,Washington Twp,REEL UNIT MACIALEK 1 REEL 1H,GAS,Active,41.578708,-75.989158,Horizontal Well,Yes
1/10/2013,081-21051,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO NCDO Dstr Off,Lycoming,Pine Twp,SGL 075A 1H,GAS,Active,41.46448,-77.217625,Horizontal Well,Yes
1/10/2013,131-20238,OGO-66935,CITRUS ENERGY CORP,EP DOGO NCDO Dstr Off,Wyoming,Washington Twp,MACIALEK UNIT MACIALEK 1 1H,GAS,Active,41.578692,-75.989199,Horizontal Well,Yes
1/10/2013,131-20124,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Wyoming,Windham Twp,DUNNY WYO 1H,GAS,Active,41.595847,-76.120322,Horizontal Well,Yes
1/11/2013,019-21985,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Summit Twp,KOZIK BROTHERS UNIT 2H,GAS,Active,40.843102,-79.831347,Horizontal Well,Yes
1/11/2013,117-21599,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Sullivan Twp,DELANEY J 651 1H,GAS,Active,41.793719,-76.984575,Horizontal Well,Yes
1/11/2013,015-22293,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Bradford,Orwell Twp,GYPSY HILL EASTABROOK 4H,GAS,Active,41.841711,-76.282647,Horizontal Well,Yes
1/12/2013,117-21608,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Sullivan Twp,DELANEY J 651 2H,GAS,Active,41.79373,-76.984522,Horizontal Well,Yes
1/13/2013,019-21995,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Summit Twp,AMBROSE UNIT 4H,GAS,Active,40.823308,-79.84848,Horizontal Well,Yes
1/13/2013,117-21600,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Sullivan Twp,DELANEY J 651 3H,GAS,Active,41.793744,-76.984469,Horizontal Well,Yes
1/13/2013,117-21609,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Sullivan Twp,DELANEY J 651 4H,GAS,Active,41.793755,-76.984416,Horizontal Well,Yes
1/14/2013,003-22237,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Allegheny,Forward Twp,OLIVER EAST 590596,GAS,Active,40.243461,-79.904669,Horizontal Well,Yes
1/14/2013,003-22229,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Allegheny,Forward Twp,OLIVER EAST 590597,GAS,Active,40.243461,-79.904616,Horizontal Well,Yes
1/14/2013,003-22234,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Allegheny,Forward Twp,OLIVER EAST 590598,GAS,Active,40.243463,-79.904563,Horizontal Well,Yes
1/14/2013,003-22236,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Allegheny,Forward Twp,OLIVER EAST 590600,GAS,Active,40.243463,-79.904455,Horizontal Well,Yes
1/14/2013,117-21601,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Sullivan Twp,DELANEY J 651 5H,GAS,Active,41.793769,-76.984363,Horizontal Well,Yes
1/15/2013,125-24885,OGO-39455,NOBLE ENERGY INC,EP DOGO SWDO Dstr Off,Washington,West Finley Twp,CLUTTER WFN3BHS,GAS,Active,39.960013,-80.505405,Horizontal Well,Yes
1/15/2013,125-24840,OGO-39455,NOBLE ENERGY INC,EP DOGO SWDO Dstr Off,Washington,West Finley Twp,CLUTTER WFN3GHS,GAS,Active,39.96003,-80.505505,Horizontal Well,Yes
1/15/2013,125-24839,OGO-39455,NOBLE ENERGY INC,EP DOGO SWDO Dstr Off,Washington,West Finley Twp,CLUTTER WFN3EHS,GAS,Active,39.960088,-80.505386,Horizontal Well,Yes
1/15/2013,125-24890,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Smith Twp,CAMPBELL JACOB UNIT 2H,GAS,Active,40.336236,-80.34905,Horizontal Well,Yes
1/15/2013,125-24889,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Smith Twp,CAMPBELL JACOB UNIT 1H,GAS,Active,40.336283,-80.34888,Horizontal Well,Yes
1/15/2013,125-24891,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Smith Twp,CAMPBELL JACOB UNIT 3H,GAS,Active,40.336327,-80.348969,Horizontal Well,Yes
1/15/2013,115-21030,OGO-10897,CABOT OIL & GAS CORP,EP DOGO NCDO Dstr Off,Susquehanna,Harford Twp,EMPET D 1,GAS,Active,41.739025,-75.710397,Horizontal Well,Yes
1/15/2013,115-21031,OGO-10897,CABOT OIL & GAS CORP,EP DOGO NCDO Dstr Off,Susquehanna,Harford Twp,EMPET D 2,GAS,Active,41.739063,-75.710386,Horizontal Well,Yes
1/15/2013,015-22440,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Pike Twp,UGLIUZZA 05 006 04 L 4H,GAS,Active,41.826586,-76.200761,Horizontal Well,Yes
1/15/2013,015-22439,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Pike Twp,UGLIUZZA 05 006 03 L 3H,GAS,Active,41.826622,-76.200858,Horizontal Well,Yes
1/16/2013,019-21997,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Butler Twp,LASSINGER UNIT 2H,GAS,Active,40.836666,-79.884461,Horizontal Well,Yes
1/16/2013,081-21032,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD C 2615,GAS,Active,41.328277,-77.372241,Horizontal Well,Yes
1/16/2013,115-21027,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Susquehanna,Jackson Twp,FREITAG 3H,GAS,Active,41.879869,-75.616052,Horizontal Well,Yes
1/17/2013,125-24916,OGO-37312,CNX GAS CO LLC,EP DOGO SWDO Dstr Off,Washington,Morris Twp,CRUM NV55DHS,GAS,Active,40.040233,-80.352322,Horizontal Well,Yes
1/17/2013,125-24917,OGO-37312,CNX GAS CO LLC,EP DOGO SWDO Dstr Off,Washington,Morris Twp,CRUM NV55EHS,GAS,Active,40.040294,-80.352519,Horizontal Well,Yes
1/17/2013,125-24918,OGO-37312,CNX GAS CO LLC,EP DOGO SWDO Dstr Off,Washington,Morris Twp,CRUM NV55MHS,GAS,Active,40.040313,-80.352586,Horizontal Well,Yes
1/17/2013,081-21106,OGO-63025,PA GEN ENERGY CO LLC,EP DOGO NCDO Dstr Off,Lycoming,Cummings Twp,COP TRACT 293 PAD C 2621,GAS,Active,41.328338,-77.372169,Horizontal Well,Yes
1/17/2013,113-20154,OGO-39315,EXCO RESOURCES PA LLC,EP DOGO NCDO Dstr Off,Sullivan,Davidson Twp,ELK RUN HUNTING CLUB PAD 1 9H,GAS,Active,41.349311,-76.4344,Horizontal Well,Yes
1/17/2013,117-21602,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Rutland Twp,KREITZER R 505W 1H,GAS,Active,41.849647,-76.949027,Horizontal Well,Yes
1/18/2013,115-21080,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Susquehanna,New Milford Twp,CONKLIN EAST 6H,GAS,Active,41.838341,-75.693566,Horizontal Well,Yes
1/18/2013,117-21603,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Rutland Twp,KREITZER R 505W 4H,GAS,Active,41.849566,-76.949047,Horizontal Well,Yes
1/18/2013,117-21604,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Rutland Twp,KREITZER R 505E 3H,GAS,Active,41.849688,-76.949019,Horizontal Well,Yes
1/19/2013,125-26940,OGO-39455,NOBLE ENERGY INC,EP DOGO SWDO Dstr Off,Washington,West Finley Twp,CLUTTER WFN3HHS,GAS,Active,39.96,-80.505563,Horizontal Well,Yes
1/19/2013,019-22009,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Forward Twp,RUTLEDGE UNIT 4H,GAS,Active,40.808338,-79.978544,Horizontal Well,Yes
1/19/2013,019-22008,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Forward Twp,RUTLEDGE UNIT 3H,GAS,Active,40.808363,-79.978536,Horizontal Well,Yes
1/19/2013,019-22007,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Forward Twp,RUTLEDGE UNIT 2H,GAS,Active,40.808391,-79.978527,Horizontal Well,Yes
1/19/2013,019-22006,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Forward Twp,RUTLEDGE UNIT 1H,GAS,Active,40.808419,-79.978519,Horizontal Well,Yes
1/19/2013,019-21975,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Summit Twp,HEASLEYS NURSERIES UNIT 1H,GAS,Active,40.831044,-79.84845,Horizontal Well,Yes
1/19/2013,117-21605,OGO-67805,SWEPI LP,EP DOGO NCDO Dstr Off,Tioga,Rutland Twp,KREITZER R 505E 6H,GAS,Active,41.849608,-76.949036,Horizontal Well,Yes
1/20/2013,113-20173,OGO-66495,CHIEF OIL & GAS LLC,EP DOGO NCDO Dstr Off,Sullivan,Cherry Twp,MEHALICK UNIT 1H,GAS,Active,41.506436,-76.350625,Horizontal Well,Yes
1/22/2013,115-21071,OGO-39155,WPX ENERGY APPALACHIA LLC,EP DOGO NCDO Dstr Off,Susquehanna,Liberty Twp,WOOTTON EAST 95 7H,GAS,Active,41.979402,-75.872569,Horizontal Well,Yes
1/22/2013,115-21075,OGO-39155,WPX ENERGY APPALACHIA LLC,EP DOGO NCDO Dstr Off,Susquehanna,Liberty Twp,WOOTTON EAST 95 12H,GAS,Active,41.979408,-75.872455,Horizontal Well,Yes
1/23/2013,047-24699,OGO-15547,SENECA RESOURCES CORP,EP DOGO NWDO Dstr Off,Elk,Ridgway Twp,ANF WT 4865 19H 50965,GAS,Active,41.436369,-78.796602,Horizontal Well,Yes
1/23/2013,015-22274,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Wilmot Twp,BKT BRA 2H,GAS,Active,41.560325,-76.263897,Horizontal Well,Yes
1/24/2013,129-28806,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Westmoreland,South Huntingdon Twp,SABATINE-SMOUSE UNIT 3H,GAS,Active,40.213141,-79.706469,Horizontal Well,Yes
1/24/2013,129-28805,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Westmoreland,South Huntingdon Twp,SABATINE-SMOUSE UNIT 2H,GAS,Active,40.21318,-79.706461,Horizontal Well,Yes
1/24/2013,129-28804,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Westmoreland,South Huntingdon Twp,SABATINE-SMOUSE UNIT 1H,GAS,Active,40.213222,-79.706452,Horizontal Well,Yes
1/24/2013,081-21011,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Cogan House Twp,HARRY W STRYKER A 5H,GAS,Active,41.422388,-77.187822,Horizontal Well,Yes
1/24/2013,015-22263,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Bradford,Wilmot Twp,CDJ BRA 2H,GAS,Active,41.562294,-76.254116,Horizontal Well,Yes
1/24/2013,015-22250,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Bradford,Stevens Twp,BALL MEYER 4H,GAS,Active,41.782191,-76.198961,Horizontal Well,Yes
1/24/2013,015-22378,OGO-37268,EOG RESOURCES INC,EP DOGO NCDO Dstr Off,Bradford,Springfield Twp,KLINE 1H,GAS,Active,41.819119,-76.730163,Horizontal Well,Yes
1/25/2013,125-24846,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Independence Twp,FALCONI ANGELO B UNIT 8H,GAS,Active,40.269958,-80.500258,Horizontal Well,Yes
1/25/2013,125-26937,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Independence Twp,FALCONI ANGELO B UNIT 9H,GAS,Active,40.269975,-80.500152,Horizontal Well,Yes
1/25/2013,125-26938,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Independence Twp,FALCONI ANGELO B UNIT 7H,GAS,Active,40.269994,-80.500047,Horizontal Well,Yes
1/25/2013,125-26936,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Independence Twp,FALCONI ANGELO B UNIT 10H,GAS,Active,40.270063,-80.500288,Horizontal Well,Yes
1/25/2013,015-22430,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Bradford,Stevens Twp,BALL MEYER 5H,GAS,Active,41.78213,-76.199011,Horizontal Well,Yes
1/25/2013,015-22006,OGO-63815,TALISMAN ENERGY USA INC,EP DOGO NCDO Dstr Off,Bradford,Warren Twp,ANTISDEL 05 036 01 M 1H,GAS,Active,41.944513,-76.252463,Horizontal Well,Yes
1/26/2013,015-22431,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Bradford,Stevens Twp,NEILEY UPDEGRAFF 4H,GAS,Active,41.782088,-76.199061,Horizontal Well,Yes
1/27/2013,125-24946,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Donegal Twp,PAUL SCHILINSKI WAS 8H,GAS,Regulatory Inactive Status,40.183869,-80.499333,Horizontal Well,Yes
1/27/2013,081-21012,OGO-65860,ANADARKO E&P ONSHORE LLC,EP DOGO NCDO Dstr Off,Lycoming,Cogan House Twp,HARRY W STRYKER A 6H,GAS,Active,41.422388,-77.187875,Horizontal Well,Yes
1/27/2013,015-22380,OGO-37268,EOG RESOURCES INC,EP DOGO NCDO Dstr Off,Bradford,Springfield Twp,KLINE 11H,GAS,Active,41.820027,-76.735902,Horizontal Well,Yes
1/28/2013,059-25939,OGO-33798,ENERGY CORP OF AMER,EP DOGO SWDO Dstr Off,Greene,Cumberland Twp,SHARPNACK 1MH-S,GAS,Active,39.855613,-80.0422,Horizontal Well,Yes
1/28/2013,059-25940,OGO-33798,ENERGY CORP OF AMER,EP DOGO SWDO Dstr Off,Greene,Cumberland Twp,SHARPNACK 2MH-N,GAS,Active,39.855627,-80.04215,Horizontal Well,Yes
1/28/2013,059-25941,OGO-33798,ENERGY CORP OF AMER,EP DOGO SWDO Dstr Off,Greene,Cumberland Twp,SHARPNACK 3MH-S,GAS,Active,39.855641,-80.042097,Horizontal Well,Yes
1/28/2013,059-25942,OGO-33798,ENERGY CORP OF AMER,EP DOGO SWDO Dstr Off,Greene,Cumberland Twp,SHARPNACK 4MH-S,GAS,Active,39.855655,-80.042047,Horizontal Well,Yes
1/28/2013,125-26926,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Blaine Twp,ZAPPI EDWARD UNIT 6H,GAS,Active,40.186291,-80.443072,Horizontal Well,Yes
1/28/2013,125-24843,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Blaine Twp,ZAPPI EDWARD UNIT 1H,GAS,Active,40.186383,-80.44315,Horizontal Well,Yes
1/28/2013,125-24844,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO SWDO Dstr Off,Washington,Blaine Twp,ZAPPI EDWARD UNIT 2H,GAS,Active,40.186427,-80.443063,Horizontal Well,Yes
1/28/2013,129-28825,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Westmoreland,Sewickley Twp,CRAIG LASH UNIT 1H,GAS,Active,40.232472,-79.73298,Horizontal Well,Yes
1/28/2013,113-20192,OGO-65420,CHESAPEAKE APPALACHIA LLC,EP DOGO NCDO Dstr Off,Sullivan,Elkland Twp,RONMARY N SUL 2H,GAS,Active,41.569077,-76.625313,Horizontal Well,Yes
1/28/2013,015-22294,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Bradford,Orwell Twp,GYPSY HILL EASTABROOK 5H,GAS,Active,41.841755,-76.2826,Horizontal Well,Yes
1/28/2013,015-22291,OGO-66495,CHIEF OIL & GAS LLC,EP DOGO NCDO Dstr Off,Bradford,Smithfield Twp,TEETER UNIT 1H,GAS,Active,41.862088,-76.560552,Horizontal Well,Yes
1/29/2013,129-28827,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Westmoreland,Sewickley Twp,GUARDASONI UNIT 2H,GAS,Active,40.286513,-79.764505,Horizontal Well,Yes
1/29/2013,129-28826,OGO-39307,CHEVRON APPALACHIA LLC,EP DOGO SWDO Dstr Off,Westmoreland,Sewickley Twp,GUARDASONI UNIT 1H,GAS,Active,40.286547,-79.764408,Horizontal Well,Yes
1/29/2013,015-22295,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Bradford,Orwell Twp,GYPSY HILL EASTABROOK 6H,GAS,Active,41.841833,-76.282613,Horizontal Well,Yes
1/30/2013,035-21289,OGO-39315,EXCO RESOURCES PA LLC,EP DOGO NCDO Dstr Off,Clinton,Gallagher Twp,COP TRACT 727 PAD 3 4H,GAS,Active,41.237705,-77.379621,Horizontal Well,Yes
1/30/2013,115-21033,OGO-10897,CABOT OIL & GAS CORP,EP DOGO NCDO Dstr Off,Susquehanna,Harford Twp,EMPET D 8,GAS,Active,41.739305,-75.710308,Horizontal Well,Yes
2/1/2013,019-22017,OGO-38958,XTO ENERGY INC,EP DOGO NWDO Dstr Off,Butler,Summit Twp,AMBROSE UNIT 1H,GAS,Active,40.8233,-79.848408,Horizontal Well,Yes
2/1/2013,115-21126,OGO-10897,CABOT OIL & GAS CORP,EP DOGO NCDO Dstr Off,Susquehanna,Dimock Twp,SEVERCOOL B 3,GAS,Active,41.730211,-75.908527,Horizontal Well,Yes
2/1/2013,015-22468,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Bradford,Stevens Twp,SWISHER 1H,GAS,Active,41.766694,-76.143397,Horizontal Well,Yes
2/2/2013,081-20835,OGO-60915,RANGE RESOURCES APPALACHIA LLC,EP DOGO NCDO Dstr Off,Lycoming,Cogan House Twp,CORNHILL C UNIT 4H,GAS,Active,41.381044,-77.168216,Horizontal Well,Yes
2/3/2013,085-24645,OGO-68300,HALCON OPR CO INC,EP DOGO NWDO Dstr Off,Mercer,Greene Twp,GALLAGHER 1H,GAS,Active,41.460786,-80.41053,Horizontal Well,Yes
2/5/2013,003-22235,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Allegheny,Forward Twp,OLIVER EAST 590599,GAS,Active,40.243463,-79.904508,Horizontal Well,Yes
2/5/2013,005-31110,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Armstrong,Plumcreek Twp,GIRTY 591636,GAS,Active,40.687341,-79.366311,Horizontal Well,Yes
2/5/2013,005-31109,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Armstrong,Plumcreek Twp,GIRTY 591635,GAS,Active,40.687377,-79.366286,Horizontal Well,Yes
2/5/2013,005-31108,OGO-61555,EQT PRODUCTION CO,EP DOGO SWDO Dstr Off,Armstrong,Plumcreek Twp,GIRTY 591634,GAS,Active,40.687416,-79.366261,Horizontal Well,Yes
2/5/2013,115-21128,OGO-10897,CABOT OIL & GAS CORP,EP DOGO NCDO Dstr Off,Susquehanna,Dimock Twp,SEVERCOOL B 6,GAS,Active,41.73025,-75.908519,Horizontal Well,Yes
2/5/2013,115-21127,OGO-10897,CABOT OIL & GAS CORP,EP DOGO NCDO Dstr Off,Susquehanna,Dimock Twp,SEVERCOOL B 4,GAS,Active,41.730291,-75.908513,Horizontal Well,Yes
2/6/2013,059-25921,OGO-39227,ALPHA SHALE RES LP,EP DOGO SWDO Dstr Off,Greene,Jackson Twp,AMIGOS 2H,GAS,Active,39.8526,-80.341202,Horizontal Well,Yes
2/6/2013,115-21134,OGO-66610,SOUTHWESTERN ENERGY PROD CO,EP DOGO NCDO Dstr Off,Susquehanna,New Milford Twp,INNES 1H,GAS,Active,41.832102,-75.732158,Horizontal Well,Yes
